"address","airdrop_amount","verification_count"
"0x9840cf5a12f9bdd418fba23a5072aa8f1ea63fc2","291.391262300000000000","1"
"0xc4ed7866edb6a53750d493a97192ea1ada594597","291.365210420000000000","2"
"0xa406024d945f9aafd84fe20202bfb6ee0f18013f","291.363687020000000000","1"
"0x2f9ac0a9964380236e0aa41b608cb8053d072df6","291.301827200000000000","1"
"0x8637556ae24749bdff8eff357f3cb1c7ab255108","291.282230195000000000","1"
"0x204055e7d7c880e9c8546bea83114c7936267736","291.223872700000000000","2"
"0x23745e90a24348cd0c6dd78fed73cb0a049c90b0","291.222063500000000000","3"
"0xcf9846d6a385c276e9464a85584a266678972be0","291.179155120000000000","2"
"0x8bd994ebf165a48a6aa7c2a9da5d7e628a30342b","290.988804100000000000","1"
"0x6fbac09b783a2c681314e60ae4f41f7abc6a0afa","290.869970850000000000","2"
"0x17c3962c6608ba193b308cc6de741018f33b13d5","290.857762540000000000","2"
"0xaef1ab153aaa6eb147ce6566a62a99b0fad2224e","290.827924620000000000","2"
"0xdfe813b81194a8f093abba7baab8a223f75d6022","290.783103200000000000","1"
"0xcd6c653ff9d56155a30a0c4b5bc67c69388271b2","290.775547430000000000","3"
"0xa2b25308870854b4bce948d90b141956ab762f17","290.737954920000000000","2"
"0xd6332ffad07d17dfaa4bdd99d7ef2dcb13bbc9ce","290.675781000000000000","1"
"0x48c730bc85371fdddf53c4823ed75e5076c92fa1","290.586345800000000000","1"
"0x2dce77c37a25fdfa145da5fd89325cfbc2079d1e","290.577976300000000000","1"
"0xe8176e7f80845bf155cc02c26899344c0ebcaeb8","290.508391350000000000","2"
"0xe5759e735abee3594133053b3118397f5d54476e","290.496910600000000000","1"
"0xd03f015a5fc7612ac2ff43bc98c9497e7567c911","290.496910600000000000","1"
"0xf19e24678f683a9e1066f30cecf9cb74f350ef08","290.329521010000000000","2"
"0x907d74590ea15579c72ad34cd9b826d2a2f1d140","290.329521010000000000","2"
"0x81dc454c9817ea88938ed4b82881b6f2b29b2a39","290.274133020000000000","1"
"0x0001c19d336f77fc1ae7de4e3aa0490f2a53b7a6","290.273322700000000000","1"
"0x84f36708c573548379654e2a935bacad3b3a6e47","290.237796840000000000","4"
"0x9fafa0c2b44dd70e1ba354086130ca31a1508d29","290.094452400000000000","1"
"0x0d8847f8910944d80704bd6a4fdfdf698b717563","290.061215500000000000","2"
"0x1f8231ef50e99d361b5252a24ec2ec44285367e1","289.928573120000000000","3"
"0x6ca6b64f2ae09327c0dc63917a5bc4bd717cdc59","289.927062750000000000","2"
"0xce060930454cb3c023b3e9f231cb9584863f8df5","289.920203640000000000","3"
"0x7e75e96e37e3748fe0962cece8a8cb6e58b2dacd","289.836620811000000000","1"
"0x44298c66bef76189b4bea6ce4db4466d99923242","289.792909990000000000","2"
"0x3dc4e4f0bf3a9135748802f5e7983ae36212e80d","289.706495570000000000","4"
"0x9d239d05cea3f95322802372a9a9e5694b68439d","289.669635300000000000","1"
"0x609fe9592effdf73231e595808f25a6e9b172465","289.649747870000000000","3"
"0x103639c7687224dc436347c80bea75f0bf598b37","289.602559000000000000","1"
"0x09438d7a72d967f8797334ca7139601f3d1cd3d8","289.602559000000000000","1"
"0xf845a40a01763ba1b83462beecee331bc4653ed1","289.544741679000000000","1"
"0xeb8c67191c6c09c0b40191f51b3484907a63fc22","289.479886900000000000","2"
"0x81846a984e1a40de4b15d58131315e0de702723d","289.435169320000000000","2"
"0x3a618a11668cc88cd46144eb963dc9e89e8083dc","289.435169320000000000","2"
"0x909a741f372f93aeeb94a31323dac009bf3fda3e","289.182845510000000000","1"
"0x69ddbec69bea90d144ce302e9c9d84a7ab40d5b8","289.120781090000000000","2"
"0x23f2b42b691af492816d840c0279d1057f07e2ab","289.101340737000000000","2"
"0x54852a6d9585266ade94c46da26417b31eba4b11","289.091590500000000000","0"
"0xeaee018a637402d9d56d7a8615ee974b01205298","289.077428640000000000","2"
"0x50bf9cbb7e6003da3e7e056e3a09d4071b077078","288.976512800000000000","1"
"0x14f2389b991810ae9e289177a3cefa659ebb952a","288.887077600000000000","1"
"0x37229a6b93c86b8d8d3fec4518efdd3bef415cfe","288.887077600000000000","1"
"0x52f2099e3ea313a5cfdb94e30166bbb68c4e9e31","288.882605800000000000","1"
"0x5a5a10085874f30af78c65c97435025e51ee20f6","288.785126900000000000","1"
"0x9fa2f91af670822ecda873860f05e0611179b177","288.708207300000000000","1"
"0x5e55fb6518d4793809f318574ed8064eb212a42d","288.708207300000000000","1"
"0xe4313530ac4f4731647e5bc751da3fe3d667f6fc","288.543324326600000000","2"
"0x236b0fc1e26b50dbffbfb7c5235d4a98d1e2730c","288.541810040000000000","3"
"0x58dd5e223e988d2baf1dd1ba06389373a1e68141","288.540817620000000000","2"
"0x03b64b94ae08157b483c87a39b950a498a5c26c9","288.529336900000000000","1"
"0x7ecc2e66a4d52a243d2feba1def6dc06ab33ef22","288.497610410000000000","3"
"0xa1c9cf2560424af12ca1331eff948caff9868f4b","288.361947280000000000","2"
"0xad50f9da51c536f77e1854d3a5475500c4f8bec9","288.350466600000000000","1"
"0x667f9d056950a40f68cc2d2078703e89be9a16b6","288.261031400000000000","1"
"0xd2e5a0d288ba2609625578e254450a0c05ac9a43","288.232720546000000000","1"
"0x6077a99f3c936b8899b0f91fc8dac556ae86d8e7","288.173479490000000000","2"
"0x091e633151909b4c54191bf8d563b69815be6247","288.126878700000000000","1"
"0x911e21dacaa552f9853ed19d851cac4bf5d2b151","288.004206610000000000","2"
"0x65e820bdb555a2f0c97c332cc10413bb4c4d5af1","287.992725900000000000","1"
"0x493ebece4dcc7b340008aff93df05ed2d693d77e","287.959489020000000000","2"
"0xb55b4369ea96f94f9fb18e7c67d4d7a625a79f0e","287.870053850000000000","2"
"0xb323a4ecdfcde085351cc70c620820694e289f74","287.825336270000000000","2"
"0x90682ab7de70165dc4d4347f20278417461db1c4","287.816135590000000000","3"
"0x943c749e630638da6dd3415b2a6262a519e3b17d","287.657344000000000000","1"
"0xfead733f985ba6e2f6cfc92ea8bda821f366ce65","287.646465930000000000","2"
"0x3ba20c764fabce7aabbdeedec6826426e4fadf3f","287.567908800000000000","1"
"0x44ca88adc0f4c3b3ba0d1cc7802ca1b8f4b29b28","287.456204160000000000","2"
"0x4f6580697afc4be6cbba6c3bc700f693fd0fe48b","287.440765040000000000","2"
"0x4374ca223649d01c6276b298e65bb4e7a2f5e9eb","287.366679700000000000","1"
"0x2d4d89c28904c3fe83c6dcc994be15175cc709ca","287.277244500000000000","1"
"0x319fc14358d8e9b1d1604bd010d93a908e8f0836","287.276207716000000000","1"
"0xfa9c1c4b51f21a965d51f25fd82cf193a0f361ba","287.271886900000000000","1"
"0x50ea1a5b83c378f2ed3bd8ba2db2f2df666fe84c","287.210168200000000000","1"
"0xe41f846b7cdfb93f96a452327005c3b9fa1ee9b3","287.210168200000000000","1"
"0xde848f5949206a9e66e1800e2c5a69d2601fbc22","287.199290080000000000","2"
"0x7da1af8a90ed9eb043e0cda19412e78f8dc16c3d","287.098374200000000000","1"
"0x1c67591faa92f15e2f41e6d3f344ac52b6e2c12f","286.949035280000000000","1"
"0xf583da2099a7b81f38fa6318e8363722aad5094d","286.941862700000000000","1"
"0x0bf2af1b35dae6882fdc8954ba510dcbb1933aff","286.930984580000000000","2"
"0x65e3d5bca61a6f02b8f7b11897171143d50be7ad","286.930984580000000000","2"
"0x5a8fa65961b81d41aa7931d3c8e020ad135e7093","286.887777360000000000","3"
"0xff3f99bf2942c5d2e866740c72c242ef61a3f8bf","286.830963100000000000","1"
"0xa32a3ed82269eca5d0e31ce087053ee19d37a867","286.788462340000000000","2"
"0x4ca71c4f4058c0762cd448083830b7268a76190b","286.757412578000000000","2"
"0x9080a58f5e1e81d1444abc2f9eff963da1e04d5f","286.744975632000000000","1"
"0xa524d2c8086f23ab06a943e3b22539bd5357ec96","286.673557200000000000","1"
"0xa264bb19fdb1ad355917b634cb334f11b90a5161","286.651198400000000000","1"
"0xd365442895e5871c0d4d90e795045c78e33c161a","286.534932600000000000","1"
"0x23117d318f0c51b6fd7a1764ac0228b33f1b3758","286.338175300000000000","1"
"0x4883b31b830c87e0f40764b8eaa05059b743b995","286.296342557130000000","1"
"0x6ee00656317544473c7d6b1c5d16d3213f9fe2f7","286.265135699000000000","1"
"0x97c2b00b08cae184f5b6cdb3f73b3c9d9dac7613","286.215503220000000000","2"
"0x855212afe5823fcbf3d92902304c2c55e3e42076","286.204022500000000000","1"
"0xf71b3211643f8343cd3645e75011b0b8fd88185f","286.126068050000000000","2"
"0xea3ff28263e6ec5da0d708a5886f6ae3e1ec1259","286.072352430000000000","3"
"0x26e8ff889e9a22913c3aae8ce17a3e0bd3b2b0b1","286.069869800000000000","1"
"0x91126deac3cbdd3579cdef03896eb552d75985a3","286.069869800000000000","1"
"0xf2044725e770cad721e9ee1bc20d89bb434ecaf3","286.029623900000000000","1"
"0xd608a1892487ee5e101e60ac7b84b1b57a9bec88","286.025152200000000000","1"
"0x45a69e6154504affc2aef73dcb1291fe245b7170","285.947197710000000000","2"
"0x41cc4cb5ceda87d855758c5d680f435dcc3719d4","285.947197710000000000","2"
"0x617ad53a738ee4a678c34b98dc45605ceff42519","285.837912400000000000","1"
"0x5dc342e7156336644f9f4bcc3fea769fc3aed87e","285.728140908000000000","6"
"0xb2e261dba776c114479e67743f3f8def2f30517b","285.687087200000000000","1"
"0x2a5c92f19053e14b616d8fc11e09f04eae7c6c64","285.670522720000000000","2"
"0xe961066d859d4922b51269801cd26a2351c4f1e3","285.509446330000000000","4"
"0x2f20340437ece2cedb9c3aff8f50c0ce1a7a6ab2","285.485957730000000000","1"
"0x7206682aa2ef0f33af03d63a4b83e189205addc9","285.410586700000000000","2"
"0x01f0372028c0facda37f376b73d99a9f5f61dd20","285.403522514000000000","1"
"0x828e1c94dd8aa39844351d2d0266b660d2bee210","285.365869110000000000","2"
"0x540583254046ed102b64db6417d49c856bee071b","285.322661900000000000","3"
"0x663c7ed2f72d0dd7ea54d1f6118297e578b2628f","285.309670800000000000","1"
"0x26b839044e6c8647421ee5679b0347307ba91f19","285.309670800000000000","1"
"0x79bd1df0c909fd7ca78e622636cab218756671f4","285.309670800000000000","1"
"0x350b900ebe4dff9e84c25161000532a0c8729402","285.186998770000000000","2"
"0x876dd628a4cafa2d88269780c21bd5653e3afca3","285.130800500000000000","1"
"0x6dfd4866112939c510926d729171ce1e59987090","285.075204810000000000","2"
"0xde176b5271e6865bf8be730932c284bfd0a27026","285.055866770000000000","4"
"0x225cf333aac76b36cebf65560d5e89dc72405f9d","284.996647700000000000","1"
"0xa3b2acc390cd8275d2ad8d10d9bb6894132acd91","284.963410850000000000","2"
"0xfbac7c0931fd25a78d74abdb0ddcc3bc34a0d74f","284.917149080000000000","2"
"0x6597b57a85448d405d256bc0fae326ac83e48370","284.856088650000000000","2"
"0x5570f8f0ea8641d44af890100b6d64774154bb65","284.838201610000000000","2"
"0xc27efb27235daca5fa03d77544feb5a7ccdd30f5","284.817777400000000000","1"
"0xfbadd889f002028e4c05a2e9ae20f01e62fa30cd","284.704048860000000000","2"
"0xd4adb5ed478efa8aef538e608dfb29d853a51177","284.559309800000000000","1"
"0x83ec7ec8284d833a486ce2c8122475667eb5bc59","284.541001250000000000","2"
"0xc76b8afe746ba88cbaef3232fb2a70fff165e77f","284.516235000000000000","2"
"0x9599fc81f866eba7c3eb320214cf4dd9ab9fa3db","284.493284200000000000","1"
"0x894740526d04071b5bc4227a174a9230e4d7f44b","284.236448800000000000","1"
"0xdc03ad9cb249848b7b565a6ab16868f41149dcbd","284.208589700000000000","1"
"0x8725b12effdaeac5a6c0abc82bce5ba119798790","284.147013600000000000","1"
"0xc9f48baaaaff427a670be178663c60aa694b4816","284.069059160000000000","2"
"0xb4c6b235753cebd8ef3d72b13266935de4c41504","284.069059160000000000","2"
"0x88e04f6cc116e12d787a5901cb420484e5de9528","284.069059160000000000","2"
"0xb5c26b246f5f1e2896787f3b404837aab69e8c32","284.057578500000000000","1"
"0xaf070ffd0da012ab85aea47c3a959ed295a8857d","284.019962451000000000","1"
"0xd4c527ce09dfd5a4030a93d9d9f48eadcd45663f","283.901066900000000000","1"
"0xcf0a0107cc2e6f31216e9f5ae33480c2b446dd8b","283.890188820000000000","2"
"0x78dd24b4fc6e20e76101e086f84b36eac02b0a04","283.881819340000000000","2"
"0xfb426fb396dd9e4b378061cf98d14caed6135bfa","283.874236400000000000","1"
"0xbc4c722f9f4c116b06b0ff42af7e284b5d2d6390","283.870926190000000000","2"
"0x2692413e283367ebd8e230ed3e306665887f76e4","283.819557270000000000","2"
"0xcbaeca2b9e57293153d93400c1089df41576fda4","283.807160000000000000","1"
"0x55bce5297fd60dbc4f1d6d62e2a9a4762a1a0e94","283.800753650000000000","2"
"0x3f55d222a1e0dc10a574d98c1281ed93bd340240","283.750532155000000000","1"
"0x7a2e432059f5243cc8732bf83c42b1f2299fc862","283.702949000000000000","2"
"0xab893df7cc2435f6406006746bf2aced31d09acc","283.655120200000000000","1"
"0x1edd35e2055783fc3fa5d3899695183173c96470","283.616534570000000000","4"
"0x96ba9d8f8276451ad396881dd1557ca1b7b4ebe9","283.521861800000000000","1"
"0x6c866ff3e6faa46dc4c5136a5feef0ee65021ebd","283.520967400000000000","1"
"0xf122b073627999474018f93e24e9d87b858dbc29","283.506890327000000000","2"
"0x28e5c72bbde77e9dbbe2bfb1d9398a6f6a0f4a9a","283.489240930000000000","3"
"0xc6e81a78fca88b482d65e10d8109ce9aeabd8322","283.476249900000000000","1"
"0xeb8b417d0ae71f9e00ca023971f96c39195f98af","283.386814700000000000","1"
"0xd6ed65f818660f1f2f8f7ea935d31bce84990227","283.336934317840000000","1"
"0x83ef8ffee63bccd51b96bf2b9feeb15fff3af920","283.230324580000000000","3"
"0xc5bca6703cdff26684c1618b43c74fe99e775bae","283.206769680000000000","2"
"0x0e8e5b9ead42dccbe154b9c33ac9e033988f4219","283.174707460000000000","2"
"0x1c44ccc5272bc42b76f6f111975c15fddde3b765","283.174707460000000000","2"
"0x4a707b23b98cef644352944b626c89fd37006571","283.154857300000000000","1"
"0x56148dd6bb73104ab6698336b5c8f4c2d24bfacd","283.073791600000000000","1"
"0xe1fbcbc5f8bb1c1f23e739c15d673785ba3f187c","283.046961000000000000","1"
"0x7304a74bf8fac5ca3fe29c8d26c67225232cf4f6","282.995837130000000000","2"
"0x751ae11e95beb349f9c1fcd7ea86b37543d5c563","282.951119540000000000","2"
"0x3eb11ff0c756c158045435fdab2d3e38c360187d","282.917280000000000000","1"
"0x90275810c158c3e89039df59d18e605aab066283","282.808597310000000000","2"
"0x1672edcffe31adfe3c9283506578e7bddc4b9134","282.800584564000000000","1"
"0x1271b487b1b276a51f9ccca2568de08440167e42","282.762557200000000000","1"
"0x5114b67b704a7d336d58e2abdcd7accf1a8f0302","282.719315300000000000","1"
"0xbfd4a32e1ea82a801ca070505db01566c47779d6","282.709644580000000000","2"
"0xeebe1cefac5fc3fe7925bd129217fe3552e5a930","282.669980200000000000","1"
"0xbc86554629ae8e15dd3509df822412b165d211a2","282.613200500000000000","1"
"0x1960ba4fb4c07b921dd1c8645a2882bf175d58e5","282.604558260000000000","2"
"0x5e3d3ea5f49a75fabf230c95fe037ab32d5b8d64","282.593378860000000000","2"
"0x6aa8f44f2750a20341bcb8096efb6a2280f2440e","282.572049920000000000","3"
"0x6210d21df49befe7928eb5469af1856590c8df04","282.459226110000000000","2"
"0xddcfc22145be4f714f033bf08f71846712baf952","282.447745400000000000","1"
"0x99b567c970a934d982a3d84c576d5533b5770521","282.378734460000000000","2"
"0x4795680d9c1c108ccd0eea27de9afbc5cae6c54a","282.345469000000000000","1"
"0x22f5aa9ded10f705966bf1464d2236876a76bd65","282.280355770000000000","2"
"0x9056e503dc45b5e7fe7869ca8e7fe594f898c504","282.280355770000000000","2"
"0x24e32bb964721dfac9dee9e9ff71ac476652e8ef","282.237148560000000000","3"
"0xdd684b01e3c2909c2b76f9ac8345a9d3bd08c01b","282.224157500000000000","1"
"0xca1f031250b7578b3bd5ab9902d84ebe213472ba","282.179439900000000000","1"
"0xa493370803b6f5fb28851de1042b185c8b4c149e","282.045287100000000000","1"
"0x36711fcb05d95fba7babadead489e53f891df1d3","282.000569600000000000","1"
"0xd93f1bd7fc49c2830d3e1271dce217250e392997","281.931749200000000000","1"
"0xe9b566eae597b164a8d2b01b150c402c507c0a91","281.922615090000000000","2"
"0xa9721340f92f2e730fc25957600fc1fafa192950","281.920651900000000000","1"
"0x260f6b5a4456087bb5e71698030063c9b7c83c1d","281.911134400000000000","1"
"0x240aafec754be3fddbb32d0879f216cd350bc784","281.776981600000000000","1"
"0x086870332c80a7fcf482bc082aff6db584be7c50","281.769652148000000000","1"
"0x4830f20e8c0a2f65f29a1c887485a2e5ef092919","281.700537540000000000","3"
"0x1b091604f27baa21aee4a437fd731ddbf3c6597c","281.678602900000000000","1"
"0x2b6d9274d01013c34dfea7d0f91507981f76c885","281.634459400000000000","1"
"0x6aedda33ea76c4f9e3aab46601a4eba508a3f07b","281.630010570000000000","1"
"0x28e4fc4ea53e97a557408c8ae1cc923081301868","281.564271800000000000","0"
"0xb50ad0b8dd54e8048bb5f401cf37ea98d2dad3b9","281.553393700000000000","1"
"0x8d8d11bc9904a0819f4a80652d394cc43444d4f3","281.553393700000000000","1"
"0x448b24147c581ce1c79cdf62d62d872f3c77ac5a","281.553393700000000000","1"
"0x76e42f45faa314b64522156dcb36a29cef4bc2cd","281.527267890000000000","1"
"0xee6190fdb4fbd8deb28ddafbb9591016bec34d54","281.521667200000000000","3"
"0x3d06b62b770b756c56454d17c2d938c7b5f66a70","281.474287378000000000","1"
"0x6c5f21db6bad3b5cda4ef7c366a5097927b9a0b4","281.450543300000000000","1"
"0xcaef2b9a9fa30acf512cdaa51397626a747fe572","281.262729400000000000","1"
"0x55ccf605ffa7b01418b0a378f1130ca863f58f37","281.258050731000000000","1"
"0x1819ebe158e392770fe02f510eb6e14d5122c478","281.195653000000000000","1"
"0xc08997e74cdca6e4f14f046a9d26cbc6873a677b","281.142566000000000000","1"
"0x140888e2d6e5ca8836ccbf8c1d92f2e8661e4e2f","281.138397750000000000","1"
"0x3c133970d3985f79230c56e266c35df30449f327","281.116502900000000000","1"
"0xa7eaa134207bed90659ed24ef92d41617e624087","281.016782700000000000","1"
"0x90929d73d91f0ca80c766a266f119c8efeebd3f3","280.992489330000000000","2"
"0x6bd4fce50413b01ff5282f26ea0556271bc595bf","280.983545820000000000","2"
"0xe8f9829aa0164c27b10aa9f3af23002eb72566c7","280.945682000000000000","1"
"0x4ca73d276ed518aab428048af53bbdeadaec348c","280.938828230000000000","2"
"0x8247f347fd742ee4f7c2813b4b058eb4cd451da5","280.927347500000000000","1"
"0xfb82270501f0e42adea20f976e4ba478ae8f11f3","280.825289403000000000","2"
"0x57ba36ca00b6aa7815184c67a2d2f2b1a439782f","280.793194800000000000","1"
"0xe7b335119b76455c0f12130264c95d6f477ced59","280.793194800000000000","1"
"0x768e46ab2d52a880705a9051b30cf381efb76399","280.766364200000000000","1"
"0x6bbecbd31cf03ac616f91943a976ca9699ad027c","280.748477200000000000","1"
"0x0e41ae4b2ac2d11af9fbf39bcda984f3b70e5657","280.670522720000000000","2"
"0x3409b18d06da6d18c8cbd1d88216eb92a8c47447","280.667985500000000000","1"
"0x40e0b64464f3a3edb76f596644d181bf91fa6697","280.662879342200000000","2"
"0x2fc2a95e546d9e8dcd8a1cd26d3030fd3dd75970","280.659042000000000000","1"
"0x0082290fd344ad9dcfbadb97a3d1282c8723dc28","280.545887520000000000","2"
"0xd07d068a350d12bea023eb26d707b8b22306452b","280.515945700000000000","1"
"0xf771646ad0b3c0cab98e81b55d76002e756db49b","280.491652380000000000","2"
"0xd92b457b9fc86e2bb9a573a9e79e21307d8ee57d","280.421736373000000000","1"
"0xd87219ca9f7d3c3436ce4426ef9402cfe9297067","280.301301300000000000","1"
"0x89c247ac0ecf69bb2f2830fc92d812a57a3672de","280.292931900000000000","1"
"0x74ba2f0d5d8c4a529b01d1a6b2b2fd65e599f292","280.268064460000000000","2"
"0x242b549956bccb550560ba50b9b50df47540dfba","280.167148600000000000","1"
"0x86ca33cc0a554d870ed34d9aef7f2dcd402e3e7f","280.053420060000000000","2"
"0x2c72ef326a52d8083ccf9a0cd73d669014519562","279.943560700000000000","1"
"0xac87f947edbe514ad6b8ea4ecaed7e9d57570382","279.930870800000000000","3"
"0x12682da8cf0277de5b2193912f1f0e478970b001","279.854125500000000000","1"
"0x2a832b945842a27ce345b05bf8b4ff383a9210a2","279.764690300000000000","1"
"0x3889e903ac79adf0e9c0a75be64852d8bc1fe92c","279.763768500000000000","1"
"0x11735d306b212276c8cf3ab8b4a869b0496a8cf5","279.745622610000000000","2"
"0xfcfcf2f99be181ff4f4134a9efa27549c22016b3","279.630537600000000000","1"
"0x46438be311137aef4845ec37bead29b36a90fd42","279.597300690000000000","2"
"0xae3e8306dca1f54811285683e8ed1597531ccee9","279.585820000000000000","1"
"0xe6a9e36a08337b8bcc2db8c3cc327460efed6ed0","279.530224310000000000","2"
"0x3b522e4358de5b85b32cb59e84f12e6e84c94b1f","279.380119100000000000","1"
"0x7ed622524545ddc021b580ac4fdf7525deb77c9c","279.315907970000000000","1"
"0x09784516a91f33ce1163437861fcb3a4794aa3fc","279.299627400000000000","1"
"0x2aedb37504f77e189d77bcfffe3c837379c506f3","279.272796900000000000","2"
"0xb3289c82645575243ac1f22e09ba188de2abb6cd","279.239560010000000000","2"
"0x7ee88e6b4653974122309ac77681d932dc576a43","279.183361700000000000","1"
"0x1777bc596ed640e860a24135561339badf950217","279.151635220000000000","3"
"0x24ed96c93b9a1d893e681a1db6231c0cb5391d36","279.150124840000000000","2"
"0x6d2cd7e4f348ff7b72a9415ccf77b17304aaa0d7","279.060689680000000000","2"
"0xffdd3ea57508c9ac84595b63150d99ce616feae0","279.060689680000000000","2"
"0x211f23e9e181999288eb0250aae8a85674b9ba4a","278.947252900000000000","1"
"0x34cc213b759dde50690994f693b6178881059fe6","278.870338600000000000","1"
"0x52f3141d1853924a7bbff59319294da571080feb","278.870338600000000000","1"
"0x4df6ca5e9d0b3a1e4096ec397be83f64b68601e9","278.870338600000000000","1"
"0x32f2fdd62ee0f95d06bfdc989aba18cac75ad2d9","278.870338600000000000","1"
"0xfecfd3c136901a5f59e93370a82112968be58550","278.847979800000000000","1"
"0x63abe96b639e9b056f78a602217bace22dd73010","278.702949000000000000","2"
"0x638fdca1aafcc4d1f6f59c81c8eb4ba587a13f8b","278.702949000000000000","2"
"0x4ca78a47e3272bbce1cf430ea2842df950d3db9a","278.702949000000000000","2"
"0x069f2dd64eaabd4fe87f2a4403c8825b6f174f14","278.646750700000000000","1"
"0xf9d8f2502b6abb54b379b5552050ca8e356db56d","278.602033100000000000","1"
"0xeaea9bcf58464ae3626bc9806a14dbe44fa79cdc","278.541042452000000000","1"
"0x02b0322c2e17df1f4d3988863f0d635782c8b8d3","278.534956700000000000","1"
"0x4db2e5e367509bbda3a4527610a9237cc70b0f88","278.504228500000000000","1"
"0xf8fd883586f752c025da9d6fa3ae6fc7b6eac6e5","278.490239200000000000","1"
"0xa81357ddd2c04ce7ed3714993c910d728453184f","278.423162800000000000","1"
"0x54b4c992f089faa6f8d7b2ae5173ac58283c573b","278.389925910000000000","3"
"0xa06da1eac6257439f38669825df21d07240df606","278.358478930000000000","1"
"0x911d0c2af1c53f3be65addc2526ed1fb6aba35cd","278.250424420000000000","4"
"0xf7d1228abb31f2088a48872cc7605f51d97a7041","278.248764200000000000","1"
"0x226ff49eaf06fe02476abd82fee87b921dbb5542","278.207534320000000000","1"
"0x3fbe6d6e9132a57bbe72bab0e46d91459fcca9c2","278.154857300000000000","1"
"0x95319b4d09a6a3172b20f40a88e3308f66c43eca","278.154857300000000000","1"
"0x96c410e6df1839ceab3ad38c4989f779d71d716e","277.975986900000000000","1"
"0x45447766553d2d33b78f4b568fb862ecc4657a0a","277.975986900000000000","1"
"0x0849c4693f4532ee402a4c2558e5d586a7a2c104","277.926932460000000000","1"
"0x636db171d1ae8aafa4e2a5ace2e66688228bafaf","277.719162140000000000","2"
"0xfac9e7bf8bfadb7c46e4859df120c3c4223d4722","277.719162140000000000","2"
"0x84ff5cfbf0a83cae2eb9c61851efb150a0504f0d","277.719162140000000000","2"
"0xcb32df0c6f95d7b73dcdd2e3b268eaa7a21d6260","277.678975670000000000","5"
"0x1a05d7658e6fabc83d1f2d3fa1add2cceb4f2757","277.658375890000000000","1"
"0xfb2cd15b437433b96fe86ea376ee4901b8c7adcb","277.447239134700000000","1"
"0x5f08ab3f88d240247a569b79dd7a5ea6ccf6c3ad","277.403125755000000000","2"
"0x459f13de5fdc672a349708f2da756023c5c86c89","277.390760600000000000","1"
"0xa7e8769b8c19b50f7d269c2d1cb43d75cffd236a","277.361421460000000000","2"
"0x9c572fb63bd9b75ab506b7a4e42435b5ad6eff6b","277.349940800000000000","1"
"0xf8c1568f61f58b554c5e21b3bf5ecae0717bbbb5","277.327582000000000000","1"
"0x9a2ab7e17e3f20733f68e9981d7383f8586d0316","277.303381416200000000","2"
"0x319ef802153c9d9316978c9b12da7609a9af7ba9","277.271986290000000000","2"
"0xb2e2ac8a02b0f0f68f3afc000d0e5be30e0c4830","277.204651900000000000","1"
"0x73760c4f0e8266df0f75b7f697f4149956720d38","277.192982000000000000","1"
"0xc7e4519f55b1412e8f149537dbebdb5d44d00e4b","277.109852000000000000","1"
"0xc6808742852a880b4e5a8c912c6d1d004e1dc9d2","277.086107000000000000","1"
"0x9053f1ea79def6f42d4b2590c48bba9d0557c5db","277.081635200000000000","1"
"0x64ef85245c78c2434d0a92ac1f1290807c2ec936","277.081635200000000000","1"
"0x146fed645a60dde096297792d2ca346e793ba55b","277.081635200000000000","1"
"0xa443797bd107e2988bc804473fcafe758db2d2ff","277.081635200000000000","1"
"0xbd8f38895c7bdf89d2c8dac6465499d89c2629de","277.081635200000000000","1"
"0xf15c7733f02b44371271504b9be2669db624f8d4","277.081635200000000000","1"
"0x6fbcb4988b53b587eafcf53b71137df369394531","276.914245610000000000","2"
"0xcf713407c57a4498e6f7f6c7cd8f73579343709f","276.827787370000000000","1"
"0xc00cacd5c51cbb1901d8ed6aa9f9c02e36939467","276.813329700000000000","1"
"0xf54f636dbee13365fedff16abcf3ca669b768178","276.813329700000000000","1"
"0x3b0ed7e5f601838fad732908cfe270c0d825f5d7","276.813329700000000000","1"
"0xd01734e53c63a8480aee6bbc3b43781969929573","276.679485901700000000","2"
"0x84eb948eb38a83a02caa3fad735bca2c28e55693","276.589741800000000000","1"
"0x5e4c20f6dde1eb700ebc603d7be0916b3132c28b","276.562911300000000000","1"
"0x9357ee24e7c85273be9163d37ba096612edeaf4a","276.545024200000000000","1"
"0xa85ef0a379cbfd904f048922d7ac04666052be6e","276.500306600000000000","1"
"0x5af99d6de3bc5606907e66a8ccdbbba692fa7301","276.475362500000000000","0"
"0xbfe98ba61eb224f657d392333f213f6d75cc6972","276.461721030000000000","4"
"0x7637ba23658f74bfd071b5e69d362fe93bdab342","276.422352180000000000","2"
"0xf0b771a61686765da191f1a9d87a1741477362b3","276.366601100000000000","1"
"0x24a7a73d594037bade61b9aa8e6db7851b40d876","276.366153900000000000","1"
"0xdf6b45763fcee43d9b2dd2063416e17d42f7b8f7","276.366153900000000000","1"
"0x1823fd0cd641a5aa43f1a096d8c29db311977d09","276.366153900000000000","1"
"0x16373ecf22cfc381c44482fa32d45a116259fbd3","276.334427380000000000","3"
"0x74f19fdcd34f6e303bc9c6d052a9400d7bf038c2","276.332917010000000000","2"
"0x2515528a2c8ef497f49c8d886e5261bb7136d012","276.187283600000000000","1"
